customer_id,lead_date,product_searched,gender,nationality,province,dob,booking_date,product_booked,Booking_Price,Discount,HasUpgraded,Converted,FinalPrice
38773,01/08/2019,Economy,Female,U.A.E.,Ajman,08/05/1986,,,,,Converted,False,
38774,01/08/2019,Business,Male,India,Dubai,,,,,,Converted,False,
38775,01/08/2019,Premium_Economy,Female,U.A.E.,Abu Dhabi,09/04/1987,31/07/2019,Business,9000.0,460.0,Converted,False,8540.0
38776,01/08/2019,Business,Male,U.A.E.,Abu Dhabi,26/10/1978,,,,,Converted,False,
38777,01/08/2019,Business,Male,U.A.E.,Ras Al Khaimah,10/05/1989,,,,,Converted,False,
38778,01/08/2019,Premium_Economy,Male,Not Known,,,,,,,Converted,False,
38779,01/08/2019,Premium_Economy,Male,India,Dubai,27/04/1964,,,,,Converted,False,
38780,01/08/2019,Economy,Male,Ecuadorian,Abu Dhabi,,,,,,Converted,False,
38781,01/08/2019,Business,Male,U.A.E.,Ras Al Khaimah,27/02/1974,,,,,Converted,False,
38782,01/08/2019,Premium_Economy,Male,Canada,Abu Dhabi,02/04/1974,,,,,Converted,False,
38783,01/08/2019,Premium_Economy,Male,U.A.E.,Abu Dhabi,10/06/1951,,,,,Converted,False,
38784,01/08/2019,Business,Male,Pakistan,Dubai,09/11/1990,,,,,Converted,False,
38785,01/08/2019,Economy,Male,U.A.E.,Al-Ain,,,,,,Converted,False,
38786,01/08/2019,Premium_Economy,Male,Sudan,Al-Ain,,,,,,Converted,False,
38787,01/08/2019,Premium_Economy,Female,U.A.E.,Dubai,01/09/1997,,,,,Converted,False,
38788,01/08/2019,Premium_Economy,Female,U.A.E.,Umm Al Quwain,04/11/1969,01/08/2019,Premium_Economy,5000.0,300.0,Converted,False,4700.0
38789,01/08/2019,Economy,Male,India,Dubai,,,,,,Converted,False,
38790,01/08/2019,Premium_Economy,Female,Chad,Dubai,,,,,,Converted,False,
38791,01/08/2019,Business,Male,India,Dubai,,,,,,Converted,False,
38792,01/08/2019,Premium_Economy,Male,India,Dubai,10/04/1991,,,,,Converted,False,
38793,01/08/2019,Business,Male,Iran,Dubai,10/02/1979,,,,,Converted,False,
38794,01/08/2019,Premium_Economy,Female,Sudan,Ras Al Khaimah,21/09/1984,,,,,Converted,False,
38795,01/08/2019,Business,Male,U.A.E.,,,,,,,Converted,False,
38796,01/08/2019,Premium_Economy,Male,U.A.E.,Sharjah,30/08/1966,,,,,Converted,False,
38797,01/08/2019,Economy,Male,Saudi Arabia,Abu Dhabi,18/04/1977,,,,,Converted,False,
38798,01/08/2019,Premium_Economy,Male,Iraq,,03/07/1965,,,,,Converted,False,
38799,01/08/2019,Premium_Economy,Female,Lebanon,Abu Dhabi,27/08/1985,,,,,Converted,False,
38800,01/08/2019,Business,Male,Pakistan,Dubai,17/03/1991,,,,,Converted,False,
38801,01/08/2019,Premium_Economy,Male,Philippines,Abu Dhabi,02/02/1982,,,,,Converted,False,
38802,01/08/2019,Business,Male,China,Dubai,27/11/1985,,,,,Converted,False,
38803,01/08/2019,Business,Male,China,Dubai,17/01/1977,01/08/2019,Premium_Economy,5000.0,390.0,Converted,False,4610.0
38804,01/08/2019,Business,Male,U.A.E.,Al-Ain,05/09/1974,,,,,Converted,False,
38805,02/08/2019,Economy,Female,Egypt,Sharjah,04/12/1961,,,,,Converted,False,
38806,02/08/2019,Business,Male,U.A.E.,Abu Dhabi,10/07/1979,,,,,Converted,False,
38807,02/08/2019,Economy,Female,India,Dubai,16/12/1987,01/08/2019,Business,9000.0,470.0,Converted,True,8530.0
38808,02/08/2019,Economy,Male,India,Sharjah,26/09/1991,,,,,Converted,False,
38809,02/08/2019,Premium_Economy,Female,U.A.E.,Sharjah,16/12/1980,01/08/2019,Economy,4000.0,690.0,Converted,False,3310.0
38810,02/08/2019,Business,Male,India,Sharjah,09/02/1973,01/08/2019,Business,9000.0,280.0,Converted,False,8720.0
38811,03/08/2019,Economy,Female,Somalia,Al-Ain,12/03/1987,,,,,Converted,False,
38812,03/08/2019,Business,Male,U.A.E.,Dubai,27/05/1974,,,,,Converted,False,
38813,03/08/2019,Economy,Male,U.A.E.,Dubai,,,,,,Converted,False,
38814,03/08/2019,Premium_Economy,Male,Philippines,Ras Al Khaimah,26/10/1970,01/08/2019,Premium_Economy,5000.0,220.0,Converted,False,4780.0
38815,03/08/2019,Business,Female,U.A.E.,Fujairah,08/08/1985,01/08/2019,Business,9000.0,750.0,Converted,False,8250.0
38816,03/08/2019,Premium_Economy,Male,U.A.E.,Dubai,,,,,,Converted,False,
38817,03/08/2019,Economy,Male,India,Abu Dhabi,28/11/1984,02/08/2019,Economy,4000.0,350.0,Converted,False,3650.0
38818,03/08/2019,Premium_Economy,Female,India,Dubai,16/10/1991,02/08/2019,Economy,4000.0,580.0,Converted,False,3420.0
38819,03/08/2019,Business,Male,India,Dubai,04/01/1975,,,,,Converted,False,
38820,03/08/2019,Economy,Male,India,Dubai,04/02/1991,,,,,Converted,False,
38821,03/08/2019,Premium_Economy,Female,Lebanon,Abu Dhabi,15/10/1982,,,,,Converted,False,
38822,03/08/2019,Premium_Economy,Male,India,Dubai,08/05/1976,,,,,Converted,False,
38823,03/08/2019,Business,Male,U.A.E.,Ras Al Khaimah,02/03/1990,03/08/2019,Business,9000.0,610.0,Converted,False,8390.0
38824,03/08/2019,Business,Male,U.A.E.,Abu Dhabi,09/07/1938,03/08/2019,Premium_Economy,5000.0,290.0,Converted,False,4710.0
38825,03/08/2019,Premium_Economy,Male,Iraq,Dubai,11/07/1968,,,,,Converted,False,
38826,03/08/2019,Economy,Male,India,Dubai,,,,,,Converted,False,
38827,03/08/2019,Premium_Economy,Male,United Kingdom,Abu Dhabi,04/02/1961,,,,,Converted,False,
38828,03/08/2019,Premium_Economy,Male,U.A.E.,Sharjah,03/07/1966,03/08/2019,Premium_Economy,5000.0,630.0,Converted,False,4370.0
38829,03/08/2019,Premium_Economy,,,,,,,,,Converted,False,
38830,03/08/2019,Economy,Male,U.A.E.,Dubai,04/12/1980,,,,,Converted,False,
38831,03/08/2019,Premium_Economy,Male,India,Dubai,04/08/1982,03/08/2019,Premium_Economy,5000.0,810.0,Converted,False,4190.0
38832,03/08/2019,Premium_Economy,Female,Pakistan,Abu Dhabi,13/05/1985,03/08/2019,Premium_Economy,5000.0,500.0,Converted,False,4500.0
38833,03/08/2019,Business,Male,India,Sharjah,20/09/1983,,,,,Converted,False,
38834,03/08/2019,Premium_Economy,Male,India,Sharjah,21/06/1982,,,,,Converted,False,
38835,03/08/2019,Premium_Economy,Male,U.A.E.,Al-Ain,20/01/1962,,,,,Converted,False,
38836,03/08/2019,Premium_Economy,Male,Lebanon,,,,,,,Converted,False,
38837,03/08/2019,Premium_Economy,Male,U.A.E.,Sharjah,08/03/1992,,,,,Converted,False,
38838,03/08/2019,Premium_Economy,Male,Sudan,Dubai,30/11/1968,,,,,Converted,False,
38839,03/08/2019,Premium_Economy,Male,India,Dubai,06/03/1986,,,,,Converted,False,
38840,03/08/2019,Business,Female,U.A.E.,Fujairah,20/12/1992,03/08/2019,Premium_Economy,5000.0,810.0,Converted,False,4190.0
38841,03/08/2019,Premium_Economy,Male,India,Abu Dhabi,,03/08/2019,Premium_Economy,5000.0,360.0,Converted,False,4640.0
38842,03/08/2019,Economy,Female,India,Dubai,09/07/1977,,,,,Converted,False,
38843,03/08/2019,Premium_Economy,Male,U.A.E.,Fujairah,11/02/1981,,,,,Converted,False,
38844,03/08/2019,Premium_Economy,Male,Not Known,Dubai,13/08/1983,,,,,Converted,False,
38845,03/08/2019,Economy,Female,Egypt,Sharjah,06/04/1984,,,,,Converted,False,
38846,03/08/2019,Business,Male,U.A.E.,Abu Dhabi,,03/08/2019,Business,9000.0,107.0,Converted,False,8893.0
38847,03/08/2019,Business,Male,Mauretanian,Ajman,01/03/1973,,,,,Converted,False,
38848,03/08/2019,Premium_Economy,Male,Not Known,,,,,,,Converted,False,
38849,03/08/2019,Economy,Male,Not Known,Dubai,01/09/1900,,,,,Converted,False,
38850,03/08/2019,Premium_Economy,Male,India,Abu Dhabi,23/04/1975,03/08/2019,Premium_Economy,5000.0,610.0,Converted,False,4390.0
38851,03/08/2019,Economy,Male,India,Dubai,08/10/1987,,,,,Converted,False,
38852,03/08/2019,Business,Male,Iraq,Dubai,09/10/1968,03/08/2019,Business,9000.0,490.0,Converted,False,8510.0
38853,03/08/2019,Premium_Economy,Male,U.A.E.,Abu Dhabi,21/08/1975,,,,,Converted,False,
38854,03/08/2019,Premium_Economy,Female,India,Abu Dhabi,20/01/1977,,,,,Converted,False,
38855,03/08/2019,Business,Male,Denmark,Dubai,22/03/1980,,,,,Converted,False,
38856,03/08/2019,Premium_Economy,Male,India,Dubai,19/06/1973,,,,,Converted,False,
38857,04/08/2019,Business,Male,Comoro,Abu Dhabi,18/08/1997,,,,,Converted,False,
38858,04/08/2019,Premium_Economy,Male,Lebanon,Abu Dhabi,18/12/1990,,,,,Converted,False,
38859,04/08/2019,Business,Male,U.A.E.,Al-Ain,22/01/1979,03/08/2019,Business,9000.0,420.0,Converted,False,8580.0
38860,04/08/2019,Business,Male,U.A.E.,Dubai,15/01/1971,03/08/2019,Economy,4000.0,390.0,Converted,False,3610.0
38861,04/08/2019,Business,Female,U.A.E.,Abu Dhabi,22/08/1968,,,,,Converted,False,
38862,04/08/2019,Economy,Male,Austria,Dubai,,,,,,Converted,False,
38863,04/08/2019,Business,Male,U.A.E.,Abu Dhabi,06/07/1996,,,,,Converted,False,
38864,04/08/2019,Premium_Economy,Male,South Africa,Dubai,11/05/1975,03/08/2019,Economy,4000.0,320.0,Converted,False,3680.0
38865,04/08/2019,Economy,Male,India,Dubai,14/09/1990,03/08/2019,Premium_Economy,5000.0,430.0,Converted,True,4570.0
38866,04/08/2019,Premium_Economy,Male,Canada,Dubai,06/01/1985,,,,,Converted,False,
38867,04/08/2019,Business,Male,U.A.E.,Dubai,26/04/1960,,,,,Converted,False,
38868,04/08/2019,Premium_Economy,Male,U.A.E.,Sharjah,27/06/1966,,,,,Converted,False,
38869,04/08/2019,Premium_Economy,Female,U.A.E.,Sharjah,27/03/1975,,,,,Converted,False,
38870,04/08/2019,Business,Male,U.A.E.,Umm Al Quwain,31/05/1986,,,,,Converted,False,
38871,04/08/2019,Business,Female,Sri Lanka,Dubai,07/02/1978,,,,,Converted,False,
38872,04/08/2019,Premium_Economy,Male,Philippines,Abu Dhabi,12/12/1986,04/08/2019,Premium_Economy,5000.0,200.0,Converted,False,4800.0
38873,04/08/2019,Economy,Male,Egypt,Abu Dhabi,03/02/1979,04/08/2019,Business,9000.0,130.0,Converted,True,8870.0
38874,04/08/2019,Business,Female,China,Dubai,05/03/1984,,,,,Converted,False,
38875,04/08/2019,Premium_Economy,Male,Palestinian,Dubai,,,,,,Converted,False,
38876,04/08/2019,Premium_Economy,Male,France,Dubai,14/07/1978,04/08/2019,Premium_Economy,5000.0,660.0,Converted,False,4340.0
38877,04/08/2019,Premium_Economy,Female,Sudan,Abu Dhabi,12/08/1986,04/08/2019,Premium_Economy,5000.0,940.0,Converted,False,4060.0
38878,04/08/2019,Premium_Economy,Male,Pakistan,Dubai,,,,,,Converted,False,
38879,04/08/2019,Premium_Economy,Male,India,Dubai,05/07/1972,,,,,Converted,False,
38880,04/08/2019,Business,Male,U.A.E.,Umm Al Quwain,22/11/1998,,,,,Converted,False,
38881,04/08/2019,Economy,Male,India,Ras Al Khaimah,16/05/1986,,,,,Converted,False,
38882,04/08/2019,Premium_Economy,Female,India,Dubai,31/10/1983,04/08/2019,Business,9000.0,136.0,Converted,False,8864.0
38883,04/08/2019,Economy,Male,U.A.E.,Fujairah,04/06/1991,04/08/2019,Premium_Economy,5000.0,890.0,Converted,True,4110.0
38884,04/08/2019,Business,Male,U.A.E.,Ras Al Khaimah,04/06/1989,,,,,Converted,False,
38885,04/08/2019,Premium_Economy,Male,South Africa,Dubai,06/03/1976,,,,,Converted,False,
38886,04/08/2019,Economy,Female,Palestinian,Ajman,19/12/1979,04/08/2019,Business,9000.0,0.0,Converted,True,9000.0
38887,04/08/2019,Premium_Economy,Male,India,Sharjah,30/08/1990,,,,,Converted,False,
38888,04/08/2019,Premium_Economy,Male,Canada,Dubai,26/02/1984,,,,,Converted,False,
38889,04/08/2019,Economy,Male,India,Dubai,,,,,,Converted,False,
38890,04/08/2019,Premium_Economy,Female,Australia,Dubai,11/07/1981,,,,,Converted,False,
38891,04/08/2019,Economy,Male,Egypt,Abu Dhabi,09/07/1986,04/08/2019,Business,9000.0,132.0,Converted,True,8868.0
38892,04/08/2019,Business,Male,Iraq,Ajman,11/07/1974,04/08/2019,Economy,4000.0,400.0,Converted,False,3600.0
38893,04/08/2019,Business,Male,U.A.E.,Dubai,,,,,,Converted,False,
38894,04/08/2019,Business,Female,U.A.E.,Dubai,23/10/1987,,,,,Converted,False,
38895,04/08/2019,Premium_Economy,Male,U.A.E.,Abu Dhabi,21/06/1981,04/08/2019,Premium_Economy,5000.0,800.0,Converted,False,4200.0
38896,04/08/2019,Premium_Economy,Male,U.A.E.,Abu Dhabi,12/07/1981,,,,,Converted,False,
38897,05/08/2019,Economy,Female,Pakistan,Dubai,14/03/1986,,,,,Converted,False,
38898,05/08/2019,Economy,Male,India,Dubai,,,,,,Converted,False,
38899,05/08/2019,Premium_Economy,Female,Ethiopia,Dubai,02/04/1994,,,,,Converted,False,
38900,05/08/2019,Economy,Male,Iran,Ajman,,,,,,Converted,False,
38901,05/08/2019,Premium_Economy,Female,India,Sharjah,09/03/1977,04/08/2019,Economy,4000.0,770.0,Converted,False,3230.0
38902,05/08/2019,Premium_Economy,Male,U.A.E.,Fujairah,22/07/1985,,,,,Converted,False,
38903,05/08/2019,Business,Male,U.A.E.,Fujairah,23/10/1998,,,,,Converted,False,
38904,05/08/2019,Economy,Female,Not Known,,,04/08/2019,Premium_Economy,5000.0,590.0,Converted,True,4410.0
38905,05/08/2019,Premium_Economy,Female,Syria,Al-Ain,12/02/1984,,,,,Converted,False,
38906,05/08/2019,Premium_Economy,Male,Egypt,Abu Dhabi,01/06/1988,04/08/2019,Premium_Economy,5000.0,230.0,Converted,False,4770.0
38907,05/08/2019,Premium_Economy,Male,Canada,Dubai,13/01/1957,,,,,Converted,False,
38908,05/08/2019,Business,Male,Pakistan,Dubai,15/01/1979,,,,,Converted,False,
38909,05/08/2019,Premium_Economy,Male,India,Dubai,08/03/1968,05/08/2019,Economy,4000.0,540.0,Converted,False,3460.0
38910,05/08/2019,Premium_Economy,Male,Not Known,Abu Dhabi,,05/08/2019,Premium_Economy,5000.0,290.0,Converted,False,4710.0
38911,05/08/2019,Premium_Economy,Male,U.A.E.,Dubai,11/03/1988,,,,,Converted,False,
38912,05/08/2019,Business,Female,U.A.E.,Dubai,05/04/1994,,,,,Converted,False,
38913,05/08/2019,Premium_Economy,Male,Turkey,Dubai,,,,,,Converted,False,
38914,05/08/2019,Premium_Economy,Male,India,Abu Dhabi,13/04/1986,,,,,Converted,False,
38915,05/08/2019,Business,Male,U.A.E.,Abu Dhabi,30/05/1981,,,,,Converted,False,
38916,05/08/2019,Economy,Female,U.A.E.,Dubai,14/12/1974,,,,,Converted,False,
38917,05/08/2019,Premium_Economy,Female,Pakistan,Dubai,08/12/1984,,,,,Converted,False,
38918,05/08/2019,Economy,Male,U.A.E.,Dubai,31/07/1996,,,,,Converted,False,
38919,05/08/2019,Business,Male,U.A.E.,Ajman,22/07/1994,05/08/2019,Premium_Economy,5000.0,900.0,Converted,False,4100.0
38920,06/08/2019,Business,Male,U.A.E.,Abu Dhabi,27/11/1963,,,,,Converted,False,
38921,06/08/2019,Economy,Male,Algeria,Abu Dhabi,,,,,,Converted,False,
38922,06/08/2019,Business,Male,Not Known,,,,,,,Converted,False,
38923,06/08/2019,Premium_Economy,Male,Argentina,Dubai,,,,,,Converted,False,
38924,06/08/2019,Business,Male,Comoro,Abu Dhabi,06/04/1998,,,,,Converted,False,
38925,06/08/2019,Business,Male,U.A.E.,Abu Dhabi,07/05/1996,,,,,Converted,False,
38926,06/08/2019,Business,Male,Not Known,,09/04/1974,,,,,Converted,False,
38927,06/08/2019,Premium_Economy,Male,U.A.E.,Dubai,30/07/1971,05/08/2019,Economy,4000.0,280.0,Converted,False,3720.0
38928,06/08/2019,Business,Male,U.A.E.,Dubai,16/07/1979,,,,,Converted,False,
38929,06/08/2019,Premium_Economy,Female,Palestinian,Abu Dhabi,20/05/1984,,,,,Converted,False,
38930,06/08/2019,Business,Male,Comoro,Abu Dhabi,23/10/1998,05/08/2019,Business,9000.0,172.0,Converted,False,8828.0
38931,06/08/2019,Premium_Economy,Male,Oman,Sharjah,16/09/1974,,,,,Converted,False,
38932,06/08/2019,Economy,Male,India,Dubai,09/02/1992,06/08/2019,Premium_Economy,5000.0,980.0,Converted,True,4020.0
38933,06/08/2019,Business,Female,U.A.E.,Al-Ain,,,,,,Converted,False,
38934,06/08/2019,Business,Male,U.A.E.,Abu Dhabi,29/04/1992,06/08/2019,Business,9000.0,135.0,Converted,False,8865.0
38935,06/08/2019,Premium_Economy,Female,Jordan,Abu Dhabi,,,,,,Converted,False,
38936,06/08/2019,Business,Female,U.A.E.,Al-Ain,12/07/1994,,,,,Converted,False,
38937,06/08/2019,Business,Male,India,Dubai,04/07/1983,06/08/2019,Business,9000.0,520.0,Converted,False,8480.0
38938,06/08/2019,Business,Male,U.A.E.,Dubai,12/02/1956,06/08/2019,Business,9000.0,170.0,Converted,False,8830.0
38939,06/08/2019,Economy,Male,Russian Fed.,Abu Dhabi,25/10/1963,06/08/2019,Business,9000.0,161.0,Converted,True,8839.0
38940,06/08/2019,Business,Male,U.A.E.,Al-Ain,14/02/1990,,,,,Converted,False,
38941,06/08/2019,Business,Female,U.A.E.,Ajman,30/05/1988,06/08/2019,Business,9000.0,118.0,Converted,False,8882.0
38942,06/08/2019,Business,Male,India,Dubai,09/06/1990,06/08/2019,Premium_Economy,5000.0,610.0,Converted,False,4390.0
38943,06/08/2019,Premium_Economy,Male,Philippines,Al-Ain,09/01/1971,06/08/2019,Business,9000.0,157.0,Converted,False,8843.0
38944,06/08/2019,Premium_Economy,Female,U.A.E.,Abu Dhabi,30/10/1983,,,,,Converted,False,
38945,06/08/2019,Business,Male,India,Abu Dhabi,,,,,,Converted,False,
38946,07/08/2019,Business,Male,U.A.E.,Ajman,02/08/1964,06/08/2019,Business,9000.0,138.0,Converted,False,8862.0
38947,07/08/2019,Business,Male,Iraq,Dubai,07/01/1980,06/08/2019,Business,9000.0,146.0,Converted,False,8854.0
38948,07/08/2019,Economy,Female,Egypt,Al-Ain,06/02/1984,,,,,Converted,False,
38949,07/08/2019,Premium_Economy,Male,U.A.E.,Abu Dhabi,19/06/1981,,,,,Converted,False,
38950,07/08/2019,Business,Male,Austria,Dubai,09/10/2019,06/08/2019,Business,9000.0,146.0,Converted,False,8854.0
38951,07/08/2019,Premium_Economy,Male,Not Known,Abu Dhabi,,06/08/2019,Business,9000.0,169.0,Converted,False,8831.0
38952,07/08/2019,Premium_Economy,Male,India,Dubai,,,,,,Converted,False,
38953,07/08/2019,Premium_Economy,Male,U.A.E.,Dubai,20/08/1995,,,,,Converted,False,
38954,07/08/2019,Business,Male,India,Dubai,04/05/1900,,,,,Converted,False,
38955,07/08/2019,Business,Male,U.A.E.,Al-Ain,05/06/1991,,,,,Converted,False,
38956,07/08/2019,Economy,Male,U.A.E.,Al-Ain,17/02/1976,06/08/2019,Economy,4000.0,340.0,Converted,False,3660.0
38957,07/08/2019,Economy,Male,Sudan,Abu Dhabi,,,,,,Converted,False,
38958,07/08/2019,Economy,Male,U.A.E.,Dubai,,07/08/2019,Economy,4000.0,100.0,Converted,False,3900.0
38959,07/08/2019,Economy,Male,India,Dubai,,,,,,Converted,False,
38960,07/08/2019,Economy,Male,Oman,Dubai,24/08/1900,,,,,Converted,False,
38961,07/08/2019,Premium_Economy,Female,India,Abu Dhabi,12/11/1989,,,,,Converted,False,
38962,07/08/2019,Business,Female,Not Known,,07/12/1968,,,,,Converted,False,
38963,07/08/2019,Business,Male,India,Umm Al Quwain,16/12/1963,,,,,Converted,False,
38964,08/08/2019,Premium_Economy,Male,U.A.E.,Ras Al Khaimah,,07/08/2019,Business,9000.0,100.0,Converted,False,8900.0
38965,08/08/2019,Premium_Economy,Male,Not Known,,,,,,,Converted,False,
38966,08/08/2019,Business,Male,Syria,Dubai,04/07/1979,,,,,Converted,False,
38967,08/08/2019,Premium_Economy,Male,U.A.E.,Abu Dhabi,19/09/1942,,,,,Converted,False,
38968,08/08/2019,Economy,Male,India,Dubai,22/07/1991,,,,,Converted,False,
38969,08/08/2019,Business,Male,U.A.E.,Ras Al Khaimah,29/09/1974,,,,,Converted,False,
38970,08/08/2019,Premium_Economy,Male,U.A.E.,Umm Al Quwain,13/12/1987,,,,,Converted,False,
38971,08/08/2019,Economy,Female,U.A.E.,Abu Dhabi,29/01/1980,,,,,Converted,False,
38972,08/08/2019,Business,Male,Syria,Abu Dhabi,14/10/1975,,,,,Converted,False,
38973,08/08/2019,Premium_Economy,Male,India,Dubai,25/10/1981,,,,,Converted,False,
38974,08/08/2019,Business,Male,U.A.E.,Abu Dhabi,01/04/1977,,,,,Converted,False,
38975,08/08/2019,Economy,Male,U.A.E.,Dubai,,08/08/2019,Premium_Economy,5000.0,480.0,Converted,True,4520.0
38976,08/08/2019,Premium_Economy,Male,India,Dubai,07/12/1985,,,,,Converted,False,
38977,08/08/2019,Premium_Economy,Male,Not Known,,,,,,,Converted,False,
38978,08/08/2019,Premium_Economy,Male,U.A.E.,Dubai,15/01/1985,,,,,Converted,False,
38979,08/08/2019,Economy,Male,Philippines,Dubai,04/12/1989,,,,,Converted,False,
38980,08/08/2019,Business,Male,Mali,Dubai,18/06/1982,,,,,Converted,False,
38981,08/08/2019,Premium_Economy,Female,Philippines,Dubai,23/10/1973,08/08/2019,Premium_Economy,5000.0,800.0,Converted,False,4200.0
38982,08/08/2019,Economy,Male,India,Dubai,08/03/1969,08/08/2019,Premium_Economy,5000.0,940.0,Converted,True,4060.0
38983,08/08/2019,Premium_Economy,Male,Not Known,,,08/08/2019,Economy,4000.0,490.0,Converted,False,3510.0
38984,08/08/2019,Premium_Economy,Male,United Kingdom,Dubai,25/12/1990,,,,,Converted,False,
38985,08/08/2019,Economy,Male,Not Known,,28/11/1981,,,,,Converted,False,
38986,08/08/2019,Business,Male,U.A.E.,Ajman,01/10/1981,08/08/2019,Premium_Economy,5000.0,900.0,Converted,False,4100.0
38987,08/08/2019,Premium_Economy,Male,Egypt,Dubai,27/01/1986,08/08/2019,Business,9000.0,150.0,Converted,False,8850.0
38988,08/08/2019,Business,Male,India,Dubai,06/06/1980,,,,,Converted,False,
38989,08/08/2019,Economy,Male,India,Sharjah,14/05/1978,,,,,Converted,False,
38990,09/08/2019,Premium_Economy,Male,South Africa,Dubai,13/03/1975,08/08/2019,Premium_Economy,5000.0,530.0,Converted,False,4470.0
38991,09/08/2019,Business,Male,U.A.E.,Dubai,22/01/1966,,,,,Converted,False,
38992,09/08/2019,Economy,Male,India,Dubai,06/02/1992,,,,,Converted,False,
38993,09/08/2019,Premium_Economy,Male,India,Dubai,,08/08/2019,Premium_Economy,5000.0,460.0,Converted,False,4540.0
38994,10/08/2019,Economy,Male,U.A.E.,Dubai,,,,,,Converted,False,
38995,12/08/2019,Business,Male,India,Dubai,27/10/1977,08/08/2019,Premium_Economy,5000.0,200.0,Converted,False,4800.0
38996,13/08/2019,Business,Male,Philippines,Dubai,30/06/1971,,,,,Converted,False,
38997,13/08/2019,Business,Female,Pakistan,Dubai,13/06/1967,,,,,Converted,False,
38998,13/08/2019,Premium_Economy,Male,Not Known,,,,,,,Converted,False,
38999,13/08/2019,Premium_Economy,Male,Not Known,,,,,,,Converted,False,
39000,13/08/2019,Economy,Male,U.A.E.,Dubai,01/10/1973,08/08/2019,Economy,4000.0,240.0,Converted,False,3760.0
39001,13/08/2019,Premium_Economy,Male,Pakistan,Dubai,17/06/1979,,,,,Converted,False,
39002,13/08/2019,Premium_Economy,Male,U.A.E.,Sharjah,18/06/1966,09/08/2019,Premium_Economy,5000.0,860.0,Converted,False,4140.0
39003,13/08/2019,Business,Male,Pakistan,Dubai,11/04/1981,,,,,Converted,False,
39004,13/08/2019,Premium_Economy,Male,Not Known,,,09/08/2019,Business,9000.0,590.0,Converted,False,8410.0
39005,13/08/2019,Premium_Economy,Male,India,Dubai,23/01/1988,,,,,Converted,False,
39006,13/08/2019,Premium_Economy,Male,U.A.E.,Ajman,17/10/1971,,,,,Converted,False,
39007,13/08/2019,Economy,Male,Not Known,,12/03/1987,,,,,Converted,False,
39008,13/08/2019,Premium_Economy,Male,Egypt,Dubai,26/07/1979,,,,,Converted,False,
39009,13/08/2019,Premium_Economy,Male,India,Dubai,28/02/1988,,,,,Converted,False,
39010,13/08/2019,Premium_Economy,Female,U.A.E.,Abu Dhabi,22/11/1959,13/08/2019,Business,9000.0,370.0,Converted,False,8630.0
39011,13/08/2019,Premium_Economy,Female,Lebanon,Abu Dhabi,02/09/1983,,,,,Converted,False,
39012,13/08/2019,Premium_Economy,,,,,,,,,Converted,False,
39013,13/08/2019,Premium_Economy,Female,U.A.E.,Dubai,21/06/1990,,,,,Converted,False,
39014,13/08/2019,Economy,Male,Egypt,Abu Dhabi,18/08/1973,13/08/2019,Premium_Economy,5000.0,100.0,Converted,True,4900.0
39015,13/08/2019,Business,Male,U.A.E.,Ras Al Khaimah,08/01/1978,,,,,Converted,False,
39016,13/08/2019,Premium_Economy,Male,India,Dubai,06/12/1986,,,,,Converted,False,
39017,13/08/2019,Premium_Economy,Male,India,Dubai,22/07/1980,,,,,Converted,False,
39018,13/08/2019,Premium_Economy,Male,Pakistan,Dubai,07/03/1986,13/08/2019,Premium_Economy,5000.0,750.0,Converted,False,4250.0
39019,13/08/2019,Business,Male,India,Ajman,08/09/1979,13/08/2019,Premium_Economy,5000.0,960.0,Converted,False,4040.0
39020,13/08/2019,Premium_Economy,Male,India,Dubai,26/01/1989,13/08/2019,Economy,4000.0,600.0,Converted,False,3400.0
39021,13/08/2019,Economy,Male,Egypt,Dubai,27/05/1990,,,,,Converted,False,
39022,13/08/2019,Business,Male,India,Dubai,,,,,,Converted,False,
39023,13/08/2019,Economy,Male,Pakistan,Dubai,29/03/1982,13/08/2019,Economy,4000.0,160.0,Converted,False,3840.0
39024,13/08/2019,Business,Male,U.A.E.,Dubai,11/03/1985,,,,,Converted,False,
39025,13/08/2019,Business,Female,U.A.E.,Dubai,08/07/1986,,,,,Converted,False,
39026,13/08/2019,Premium_Economy,Male,Egypt,Dubai,31/08/1982,13/08/2019,Premium_Economy,5000.0,490.0,Converted,False,4510.0
39027,13/08/2019,Premium_Economy,Female,India,Abu Dhabi,07/12/1982,,,,,Converted,False,
39028,14/08/2019,Premium_Economy,Male,U.A.E.,Ras Al Khaimah,,,,,,Converted,False,
39029,14/08/2019,Business,Male,India,Dubai,18/08/1984,,,,,Converted,False,
39030,14/08/2019,Premium_Economy,Male,France,Dubai,20/05/1958,13/08/2019,Premium_Economy,5000.0,520.0,Converted,False,4480.0
39031,14/08/2019,Premium_Economy,Male,India,Abu Dhabi,04/05/1978,13/08/2019,Premium_Economy,5000.0,950.0,Converted,False,4050.0
39032,14/08/2019,Premium_Economy,Male,India,Sharjah,15/10/1983,,,,,Converted,False,
39033,14/08/2019,Economy,Male,Andorra,Dubai,,13/08/2019,Premium_Economy,5000.0,360.0,Converted,True,4640.0
39034,14/08/2019,Economy,Male,U.A.E.,Sharjah,10/09/1984,,,,,Converted,False,
39035,14/08/2019,Premium_Economy,Female,United Kingdom,Abu Dhabi,18/12/1979,13/08/2019,Business,9000.0,124.0,Converted,False,8876.0
